fileId,url,size
1705118323,/archive/allData/6/MOD13A3/2004/122/MOD13A3.A2004122.h27v05.006.2015154130754.hdf,17922575
1705122462,/archive/allData/6/MOD13A3/2004/122/MOD13A3.A2004122.h26v05.006.2015154130752.hdf,22627132
1705122913,/archive/allData/6/MOD13A3/2004/122/MOD13A3.A2004122.h27v04.006.2015154130749.hdf,13874569
1705123483,/archive/allData/6/MOD13A3/2004/122/MOD13A3.A2004122.h25v05.006.2015154130748.hdf,22319134
1705138078,/archive/allData/6/MOD13A3/2004/122/MOD13A3.A2004122.h22v03.006.2015154130741.hdf,21297228
1705140533,/archive/allData/6/MOD13A3/2004/122/MOD13A3.A2004122.h25v03.006.2015154130747.hdf,17801279
1705141119,/archive/allData/6/MOD13A3/2004/122/MOD13A3.A2004122.h26v04.006.2015154130747.hdf,21771060
1705141737,/archive/allData/6/MOD13A3/2004/122/MOD13A3.A2004122.h23v03.006.2015154130745.hdf,22037622
1705147435,/archive/allData/6/MOD13A3/2004/122/MOD13A3.A2004122.h24v03.006.2015154130746.hdf,22511528
1705147436,/archive/allData/6/MOD13A3/2004/122/MOD13A3.A2004122.h26v03.006.2015154130746.hdf,10476301
1708594067,/archive/allData/6/MOD13A3/2004/153/MOD13A3.A2004153.h25v05.006.2015154161328.hdf,22613497
1708598937,/archive/allData/6/MOD13A3/2004/153/MOD13A3.A2004153.h26v05.006.2015154161330.hdf,22563518
1708604997,/archive/allData/6/MOD13A3/2004/153/MOD13A3.A2004153.h27v04.006.2015154161323.hdf,13530275
1708606539,/archive/allData/6/MOD13A3/2004/153/MOD13A3.A2004153.h27v05.006.2015154161327.hdf,18072574
1708607640,/archive/allData/6/MOD13A3/2004/153/MOD13A3.A2004153.h28v05.006.2015154161318.hdf,7569082
1708613149,/archive/allData/6/MOD13A3/2004/153/MOD13A3.A2004153.h24v04.006.2015154161320.hdf,21992531
1708619957,/archive/allData/6/MOD13A3/2004/153/MOD13A3.A2004153.h26v04.006.2015154161320.hdf,22067364
1708620145,/archive/allData/6/MOD13A3/2004/153/MOD13A3.A2004153.h25v04.006.2015154161324.hdf,21307644
1708634668,/archive/allData/6/MOD13A3/2004/153/MOD13A3.A2004153.h22v03.006.2015154161328.hdf,21212674
1708634670,/archive/allData/6/MOD13A3/2004/153/MOD13A3.A2004153.h26v03.006.2015154161321.hdf,10146347
1708639910,/archive/allData/6/MOD13A3/2004/153/MOD13A3.A2004153.h24v03.006.2015154161328.hdf,21283574
1708639911,/archive/allData/6/MOD13A3/2004/153/MOD13A3.A2004153.h25v03.006.2015154161318.hdf,16862797
1708644014,/archive/allData/6/MOD13A3/2004/153/MOD13A3.A2004153.h23v03.006.2015154161323.hdf,21232021
1712138440,/archive/allData/6/MOD13A3/2004/183/MOD13A3.A2004183.h26v05.006.2015154161908.hdf,22542709
1712138441,/archive/allData/6/MOD13A3/2004/183/MOD13A3.A2004183.h28v05.006.2015154161922.hdf,7547962
1712141601,/archive/allData/6/MOD13A3/2004/183/MOD13A3.A2004183.h26v04.006.2015154161908.hdf,21926381
1712142076,/archive/allData/6/MOD13A3/2004/183/MOD13A3.A2004183.h24v03.006.2015154161852.hdf,20810977
1712142291,/archive/allData/6/MOD13A3/2004/183/MOD13A3.A2004183.h27v05.006.2015154161914.hdf,17844132
1712145832,/archive/allData/6/MOD13A3/2004/183/MOD13A3.A2004183.h25v03.006.2015154161852.hdf,16714547
1712148764,/archive/allData/6/MOD13A3/2004/183/MOD13A3.A2004183.h23v03.006.2015154161849.hdf,21023848
1712148765,/archive/allData/6/MOD13A3/2004/183/MOD13A3.A2004183.h25v04.006.2015154161857.hdf,21392556
1712148766,/archive/allData/6/MOD13A3/2004/183/MOD13A3.A2004183.h25v05.006.2015154161903.hdf,22555028
1712148767,/archive/allData/6/MOD13A3/2004/183/MOD13A3.A2004183.h26v03.006.2015154161908.hdf,9921481
1712153285,/archive/allData/6/MOD13A3/2004/183/MOD13A3.A2004183.h22v03.006.2015154161841.hdf,21233102
1712153287,/archive/allData/6/MOD13A3/2004/183/MOD13A3.A2004183.h24v04.006.2015154161849.hdf,21833577
1712153288,/archive/allData/6/MOD13A3/2004/183/MOD13A3.A2004183.h27v04.006.2015154161914.hdf,13326609
1717875469,/archive/allData/6/MOD13A3/2004/214/MOD13A3.A2004214.h25v05.006.2015154162417.hdf,22346628
1717875472,/archive/allData/6/MOD13A3/2004/214/MOD13A3.A2004214.h27v05.006.2015154162423.hdf,17605162
1717875871,/archive/allData/6/MOD13A3/2004/214/MOD13A3.A2004214.h24v04.006.2015154162411.hdf,21669161
1717905063,/archive/allData/6/MOD13A3/2004/214/MOD13A3.A2004214.h23v03.006.2015154162453.hdf,20353670
1717905064,/archive/allData/6/MOD13A3/2004/214/MOD13A3.A2004214.h25v03.006.2015154162420.hdf,16495313
1717905066,/archive/allData/6/MOD13A3/2004/214/MOD13A3.A2004214.h26v03.006.2015154162429.hdf,9848600
1717905067,/archive/allData/6/MOD13A3/2004/214/MOD13A3.A2004214.h26v05.006.2015154162425.hdf,22463860
1717905254,/archive/allData/6/MOD13A3/2004/214/MOD13A3.A2004214.h22v03.006.2015154162403.hdf,20667469
1717905255,/archive/allData/6/MOD13A3/2004/214/MOD13A3.A2004214.h24v03.006.2015154162436.hdf,20524662
1717905256,/archive/allData/6/MOD13A3/2004/214/MOD13A3.A2004214.h25v04.006.2015154162418.hdf,20935494
1717905257,/archive/allData/6/MOD13A3/2004/214/MOD13A3.A2004214.h26v04.006.2015154162426.hdf,21324842
1717905259,/archive/allData/6/MOD13A3/2004/214/MOD13A3.A2004214.h27v04.006.2015154162422.hdf,12959884
1717916718,/archive/allData/6/MOD13A3/2004/214/MOD13A3.A2004214.h28v05.006.2015154162430.hdf,7487379
1720780574,/archive/allData/6/MOD13A3/2004/245/MOD13A3.A2004245.h25v05.006.2015154162610.hdf,21981166
1720829198,/archive/allData/6/MOD13A3/2004/245/MOD13A3.A2004245.h26v05.006.2015154162542.hdf,21938173
1720831010,/archive/allData/6/MOD13A3/2004/245/MOD13A3.A2004245.h26v04.006.2015154162540.hdf,21420216
1720832254,/archive/allData/6/MOD13A3/2004/245/MOD13A3.A2004245.h25v04.006.2015154162550.hdf,20706032
1720837721,/archive/allData/6/MOD13A3/2004/245/MOD13A3.A2004245.h27v05.006.2015154162548.hdf,17441546
1720837913,/archive/allData/6/MOD13A3/2004/245/MOD13A3.A2004245.h28v05.006.2015154162606.hdf,7413329
1720842914,/archive/allData/6/MOD13A3/2004/245/MOD13A3.A2004245.h25v03.006.2015154162610.hdf,16816717
1720843117,/archive/allData/6/MOD13A3/2004/245/MOD13A3.A2004245.h24v04.006.2015154162601.hdf,21544938
1720847836,/archive/allData/6/MOD13A3/2004/245/MOD13A3.A2004245.h27v04.006.2015154162549.hdf,13012944
1720851172,/archive/allData/6/MOD13A3/2004/245/MOD13A3.A2004245.h22v03.006.2015154162549.hdf,20846976
1720854577,/archive/allData/6/MOD13A3/2004/245/MOD13A3.A2004245.h23v03.006.2015154162601.hdf,20940575
1720926259,/archive/allData/6/MOD13A3/2004/245/MOD13A3.A2004245.h24v03.006.2015154162549.hdf,20818769
1721007865,/archive/allData/6/MOD13A3/2004/245/MOD13A3.A2004245.h26v03.006.2015154162545.hdf,9872772
1725658294,/archive/allData/6/MOD13A3/2004/275/MOD13A3.A2004275.h27v05.006.2015154162907.hdf,17439069
1725674829,/archive/allData/6/MOD13A3/2004/275/MOD13A3.A2004275.h22v03.006.2015154162711.hdf,21251228
1725674833,/archive/allData/6/MOD13A3/2004/275/MOD13A3.A2004275.h23v03.006.2015154162815.hdf,22031549
1725674836,/archive/allData/6/MOD13A3/2004/275/MOD13A3.A2004275.h25v05.006.2015154162846.hdf,22186953
1725674839,/archive/allData/6/MOD13A3/2004/275/MOD13A3.A2004275.h26v05.006.2015154162907.hdf,22108980
1725700889,/archive/allData/6/MOD13A3/2004/275/MOD13A3.A2004275.h26v03.006.2015154162913.hdf,10199735
1725703402,/archive/allData/6/MOD13A3/2004/275/MOD13A3.A2004275.h27v04.006.2015154162916.hdf,13188519
1725709683,/archive/allData/6/MOD13A3/2004/275/MOD13A3.A2004275.h25v04.006.2015154162854.hdf,20395839
1725711605,/archive/allData/6/MOD13A3/2004/275/MOD13A3.A2004275.h24v04.006.2015154162929.hdf,21514874
1725713268,/archive/allData/6/MOD13A3/2004/275/MOD13A3.A2004275.h26v04.006.2015154162852.hdf,20807355
1725802865,/archive/allData/6/MOD13A3/2004/275/MOD13A3.A2004275.h24v03.006.2015154162917.hdf,22539839
1725803270,/archive/allData/6/MOD13A3/2004/275/MOD13A3.A2004275.h25v03.006.2015154162821.hdf,17202963
1725805902,/archive/allData/6/MOD13A3/2004/275/MOD13A3.A2004275.h28v05.006.2015154162904.hdf,7325219
1725973145,/archive/allData/6/MOD13A3/2004/306/MOD13A3.A2004306.h25v05.006.2015154163130.hdf,22822320
1725975940,/archive/allData/6/MOD13A3/2004/306/MOD13A3.A2004306.h25v04.006.2015154163129.hdf,21108997
1725984118,/archive/allData/6/MOD13A3/2004/306/MOD13A3.A2004306.h28v05.006.2015154163137.hdf,7373509
1725984282,/archive/allData/6/MOD13A3/2004/306/MOD13A3.A2004306.h26v04.006.2015154163129.hdf,21196113
1725984283,/archive/allData/6/MOD13A3/2004/306/MOD13A3.A2004306.h26v05.006.2015154163130.hdf,22169926
1725987318,/archive/allData/6/MOD13A3/2004/306/MOD13A3.A2004306.h24v04.006.2015154163113.hdf,22235581
1725987500,/archive/allData/6/MOD13A3/2004/306/MOD13A3.A2004306.h25v03.006.2015154163127.hdf,18055505
1725987501,/archive/allData/6/MOD13A3/2004/306/MOD13A3.A2004306.h27v04.006.2015154163127.hdf,13348611
1725990365,/archive/allData/6/MOD13A3/2004/306/MOD13A3.A2004306.h22v03.006.2015154163040.hdf,22575714
1725990367,/archive/allData/6/MOD13A3/2004/306/MOD13A3.A2004306.h24v03.006.2015154163112.hdf,23052070
1725990369,/archive/allData/6/MOD13A3/2004/306/MOD13A3.A2004306.h26v03.006.2015154163130.hdf,10799522
1725990370,/archive/allData/6/MOD13A3/2004/306/MOD13A3.A2004306.h27v05.006.2015154163135.hdf,17059612
1725991649,/archive/allData/6/MOD13A3/2004/306/MOD13A3.A2004306.h23v03.006.2015154163100.hdf,23315665
1732608983,/archive/allData/6/MOD13A3/2004/336/MOD13A3.A2004336.h26v05.006.2015154163400.hdf,22228568
1732609273,/archive/allData/6/MOD13A3/2004/336/MOD13A3.A2004336.h28v05.006.2015154163359.hdf,7284439
1732613139,/archive/allData/6/MOD13A3/2004/336/MOD13A3.A2004336.h25v05.006.2015154163352.hdf,22441436
1732614335,/archive/allData/6/MOD13A3/2004/336/MOD13A3.A2004336.h26v03.006.2015154163354.hdf,11209615
1732651147,/archive/allData/6/MOD13A3/2004/336/MOD13A3.A2004336.h22v03.006.2015154163343.hdf,22775519
1732651148,/archive/allData/6/MOD13A3/2004/336/MOD13A3.A2004336.h23v03.006.2015154163352.hdf,23609886
1732651150,/archive/allData/6/MOD13A3/2004/336/MOD13A3.A2004336.h27v04.006.2015154163352.hdf,13662990
1732652018,/archive/allData/6/MOD13A3/2004/336/MOD13A3.A2004336.h24v04.006.2015154163354.hdf,22717987
1732653611,/archive/allData/6/MOD13A3/2004/336/MOD13A3.A2004336.h25v03.006.2015154163350.hdf,19059812
1732653811,/archive/allData/6/MOD13A3/2004/336/MOD13A3.A2004336.h27v05.006.2015154163401.hdf,17236656
1732654005,/archive/allData/6/MOD13A3/2004/336/MOD13A3.A2004336.h24v03.006.2015154163350.hdf,24051512
1732654006,/archive/allData/6/MOD13A3/2004/336/MOD13A3.A2004336.h25v04.006.2015154163354.hdf,21268162
1732654007,/archive/allData/6/MOD13A3/2004/336/MOD13A3.A2004336.h26v04.006.2015154163355.hdf,21528820
1735454638,/archive/allData/6/MOD13A3/2005/001/MOD13A3.A2005001.h26v03.006.2015155232006.hdf,11083522
1735454840,/archive/allData/6/MOD13A3/2005/001/MOD13A3.A2005001.h24v04.006.2015155232003.hdf,23137353
1735454846,/archive/allData/6/MOD13A3/2005/001/MOD13A3.A2005001.h28v05.006.2015155232006.hdf,7426155
1735455031,/archive/allData/6/MOD13A3/2005/001/MOD13A3.A2005001.h22v03.006.2015155231958.hdf,22850096
1735455037,/archive/allData/6/MOD13A3/2005/001/MOD13A3.A2005001.h24v03.006.2015155232006.hdf,23963193
1735455038,/archive/allData/6/MOD13A3/2005/001/MOD13A3.A2005001.h25v05.006.2015155232004.hdf,22375859
1735455085,/archive/allData/6/MOD13A3/2005/001/MOD13A3.A2005001.h26v05.006.2015155232009.hdf,22509619
1735458506,/archive/allData/6/MOD13A3/2005/001/MOD13A3.A2005001.h23v03.006.2015155231958.hdf,23465465
1735458507,/archive/allData/6/MOD13A3/2005/001/MOD13A3.A2005001.h25v04.006.2015155232006.hdf,22574373
1735458508,/archive/allData/6/MOD13A3/2005/001/MOD13A3.A2005001.h26v04.006.2015155232009.hdf,23075048
1735458510,/archive/allData/6/MOD13A3/2005/001/MOD13A3.A2005001.h27v04.006.2015155232005.hdf,14688873
1735458732,/archive/allData/6/MOD13A3/2005/001/MOD13A3.A2005001.h25v03.006.2015155232004.hdf,19114927
1735458733,/archive/allData/6/MOD13A3/2005/001/MOD13A3.A2005001.h27v05.006.2015155232005.hdf,17391502
1739789872,/archive/allData/6/MOD13A3/2005/032/MOD13A3.A2005032.h25v05.006.2015155232624.hdf,22590041
1739814146,/archive/allData/6/MOD13A3/2005/032/MOD13A3.A2005032.h26v05.006.2015155232623.hdf,22581252
1739814147,/archive/allData/6/MOD13A3/2005/032/MOD13A3.A2005032.h28v05.006.2015155232626.hdf,7554341
1739814737,/archive/allData/6/MOD13A3/2005/032/MOD13A3.A2005032.h27v05.006.2015155232626.hdf,17520717
1739816573,/archive/allData/6/MOD13A3/2005/032/MOD13A3.A2005032.h24v04.006.2015155232623.hdf,23224382
1739819097,/archive/allData/6/MOD13A3/2005/032/MOD13A3.A2005032.h26v04.006.2015155232623.hdf,23226967
1739819315,/archive/allData/6/MOD13A3/2005/032/MOD13A3.A2005032.h25v04.006.2015155232623.hdf,22494450
1739820497,/archive/allData/6/MOD13A3/2005/032/MOD13A3.A2005032.h22v03.006.2015155232614.hdf,23268089
1739827013,/archive/allData/6/MOD13A3/2005/032/MOD13A3.A2005032.h23v03.006.2015155232541.hdf,24080487
1739827243,/archive/allData/6/MOD13A3/2005/032/MOD13A3.A2005032.h27v04.006.2015155232545.hdf,14859179
1739840686,/archive/allData/6/MOD13A3/2005/032/MOD13A3.A2005032.h24v03.006.2015155232532.hdf,24206370
1739840687,/archive/allData/6/MOD13A3/2005/032/MOD13A3.A2005032.h25v03.006.2015155232534.hdf,19305587
1739840868,/archive/allData/6/MOD13A3/2005/032/MOD13A3.A2005032.h26v03.006.2015155232529.hdf,11206653
1744152047,/archive/allData/6/MOD13A3/2005/060/MOD13A3.A2005060.h24v04.006.2015155232937.hdf,22341484
1744152221,/archive/allData/6/MOD13A3/2005/060/MOD13A3.A2005060.h25v05.006.2015155232946.hdf,22623200
1744169464,/archive/allData/6/MOD13A3/2005/060/MOD13A3.A2005060.h25v03.006.2015155232940.hdf,18816305
1744172022,/archive/allData/6/MOD13A3/2005/060/MOD13A3.A2005060.h25v04.006.2015155232926.hdf,21157666
1744179508,/archive/allData/6/MOD13A3/2005/060/MOD13A3.A2005060.h23v03.006.2015155232924.hdf,24186275
1744435090,/archive/allData/6/MOD13A3/2005/060/MOD13A3.A2005060.h26v03.006.2015155232750.hdf,11086762
1744436908,/archive/allData/6/MOD13A3/2005/060/MOD13A3.A2005060.h28v05.006.2015155232732.hdf,7484129
1744437234,/archive/allData/6/MOD13A3/2005/060/MOD13A3.A2005060.h24v03.006.2015155232933.hdf,23988048
1744437416,/archive/allData/6/MOD13A3/2005/060/MOD13A3.A2005060.h22v03.006.2015155232717.hdf,23287443
1744438173,/archive/allData/6/MOD13A3/2005/060/MOD13A3.A2005060.h27v05.006.2015155232751.hdf,17502439
1744438376,/archive/allData/6/MOD13A3/2005/060/MOD13A3.A2005060.h26v05.006.2015155232736.hdf,22423513
1744438377,/archive/allData/6/MOD13A3/2005/060/MOD13A3.A2005060.h27v04.006.2015155232741.hdf,14134850
1744448655,/archive/allData/6/MOD13A3/2005/060/MOD13A3.A2005060.h26v04.006.2015155232752.hdf,21812584
1746961355,/archive/allData/6/MOD13A3/2005/091/MOD13A3.A2005091.h28v05.006.2015155233201.hdf,7535363
1746961690,/archive/allData/6/MOD13A3/2005/091/MOD13A3.A2005091.h25v03.006.2015155233106.hdf,18086153
1746962072,/archive/allData/6/MOD13A3/2005/091/MOD13A3.A2005091.h23v03.006.2015155233157.hdf,22809143
1746962073,/archive/allData/6/MOD13A3/2005/091/MOD13A3.A2005091.h24v03.006.2015155233153.hdf,23174524
1746962074,/archive/allData/6/MOD13A3/2005/091/MOD13A3.A2005091.h25v05.006.2015155233209.hdf,22469643
1746962201,/archive/allData/6/MOD13A3/2005/091/MOD13A3.A2005091.h27v04.006.2015155233114.hdf,13692707
1746970292,/archive/allData/6/MOD13A3/2005/091/MOD13A3.A2005091.h22v03.006.2015155233100.hdf,21437127
1746970293,/archive/allData/6/MOD13A3/2005/091/MOD13A3.A2005091.h24v04.006.2015155233103.hdf,21721889
1746970294,/archive/allData/6/MOD13A3/2005/091/MOD13A3.A2005091.h26v03.006.2015155233112.hdf,10913166
1746970295,/archive/allData/6/MOD13A3/2005/091/MOD13A3.A2005091.h26v04.006.2015155233117.hdf,21076316
1746970437,/archive/allData/6/MOD13A3/2005/091/MOD13A3.A2005091.h25v04.006.2015155233109.hdf,20853650
1746970438,/archive/allData/6/MOD13A3/2005/091/MOD13A3.A2005091.h26v05.006.2015155233111.hdf,22558179
1746970439,/archive/allData/6/MOD13A3/2005/091/MOD13A3.A2005091.h27v05.006.2015155233113.hdf,17822412
1750332009,/archive/allData/6/MOD13A3/2005/121/MOD13A3.A2005121.h28v05.006.2015155233330.hdf,7578476
1750333058,/archive/allData/6/MOD13A3/2005/121/MOD13A3.A2005121.h24v04.006.2015155233321.hdf,22012050
1750333059,/archive/allData/6/MOD13A3/2005/121/MOD13A3.A2005121.h25v03.006.2015155233315.hdf,17419346
1750339087,/archive/allData/6/MOD13A3/2005/121/MOD13A3.A2005121.h27v05.006.2015155233353.hdf,17997351
1750339282,/archive/allData/6/MOD13A3/2005/121/MOD13A3.A2005121.h26v03.006.2015155233339.hdf,10571695
1750339476,/archive/allData/6/MOD13A3/2005/121/MOD13A3.A2005121.h26v05.006.2015155233348.hdf,22985808
1750341265,/archive/allData/6/MOD13A3/2005/121/MOD13A3.A2005121.h22v03.006.2015155233350.hdf,21216190
1750349441,/archive/allData/6/MOD13A3/2005/121/MOD13A3.A2005121.h24v03.006.2015155233328.hdf,22301034
1750349654,/archive/allData/6/MOD13A3/2005/121/MOD13A3.A2005121.h26v04.006.2015155233327.hdf,21876050
1750355435,/archive/allData/6/MOD13A3/2005/121/MOD13A3.A2005121.h25v04.006.2015155233315.hdf,21108294
1750355824,/archive/allData/6/MOD13A3/2005/121/MOD13A3.A2005121.h27v04.006.2015155233323.hdf,13878245
1750356028,/archive/allData/6/MOD13A3/2005/121/MOD13A3.A2005121.h23v03.006.2015155233328.hdf,22030888
1750362999,/archive/allData/6/MOD13A3/2005/121/MOD13A3.A2005121.h25v05.006.2015155233356.hdf,22683840
1754977580,/archive/allData/6/MOD13A3/2005/152/MOD13A3.A2005152.h26v05.006.2015155233521.hdf,22741240
1754978635,/archive/allData/6/MOD13A3/2005/152/MOD13A3.A2005152.h28v05.006.2015155233530.hdf,7642575
1754978979,/archive/allData/6/MOD13A3/2005/152/MOD13A3.A2005152.h22v03.006.2015155233528.hdf,21027360
1755032475,/archive/allData/6/MOD13A3/2005/152/MOD13A3.A2005152.h24v03.006.2015155233548.hdf,21183797
1755032477,/archive/allData/6/MOD13A3/2005/152/MOD13A3.A2005152.h25v03.006.2015155233510.hdf,16936563
1755032479,/archive/allData/6/MOD13A3/2005/152/MOD13A3.A2005152.h27v05.006.2015155233527.hdf,18133997
1755032549,/archive/allData/6/MOD13A3/2005/152/MOD13A3.A2005152.h24v04.006.2015155233520.hdf,22115382
1755032550,/archive/allData/6/MOD13A3/2005/152/MOD13A3.A2005152.h27v04.006.2015155233523.hdf,13659119
1755032758,/archive/allData/6/MOD13A3/2005/152/MOD13A3.A2005152.h26v03.006.2015155233515.hdf,10202017
1755032759,/archive/allData/6/MOD13A3/2005/152/MOD13A3.A2005152.h26v04.006.2015155233519.hdf,21990518
1755032964,/archive/allData/6/MOD13A3/2005/152/MOD13A3.A2005152.h25v04.006.2015155233516.hdf,21203957
1755033158,/archive/allData/6/MOD13A3/2005/152/MOD13A3.A2005152.h23v03.006.2015155233504.hdf,21070061
1755033159,/archive/allData/6/MOD13A3/2005/152/MOD13A3.A2005152.h25v05.006.2015155233526.hdf,22632122
1758807081,/archive/allData/6/MOD13A3/2005/182/MOD13A3.A2005182.h23v03.006.2015155233644.hdf,20896278
1758820834,/archive/allData/6/MOD13A3/2005/182/MOD13A3.A2005182.h26v05.006.2015155233703.hdf,22585801
1758824367,/archive/allData/6/MOD13A3/2005/182/MOD13A3.A2005182.h25v03.006.2015155233654.hdf,16732729
1758824965,/archive/allData/6/MOD13A3/2005/182/MOD13A3.A2005182.h27v05.006.2015155233703.hdf,18007531
1758838267,/archive/allData/6/MOD13A3/2005/182/MOD13A3.A2005182.h25v04.006.2015155233654.hdf,21324988
1758899781,/archive/allData/6/MOD13A3/2005/182/MOD13A3.A2005182.h24v04.006.2015155233659.hdf,21979550
1758899782,/archive/allData/6/MOD13A3/2005/182/MOD13A3.A2005182.h27v04.006.2015155233657.hdf,13373867
1758900963,/archive/allData/6/MOD13A3/2005/182/MOD13A3.A2005182.h25v05.006.2015155233700.hdf,22726362
1758900964,/archive/allData/6/MOD13A3/2005/182/MOD13A3.A2005182.h26v04.006.2015155233707.hdf,21844902
1758903838,/archive/allData/6/MOD13A3/2005/182/MOD13A3.A2005182.h22v03.006.2015155233648.hdf,21208506
1758913321,/archive/allData/6/MOD13A3/2005/182/MOD13A3.A2005182.h28v05.006.2015155233711.hdf,7624984
1758920410,/archive/allData/6/MOD13A3/2005/182/MOD13A3.A2005182.h24v03.006.2015155233659.hdf,20845470
1758984081,/archive/allData/6/MOD13A3/2005/182/MOD13A3.A2005182.h26v03.006.2015155233659.hdf,9936400
1763010154,/archive/allData/6/MOD13A3/2005/213/MOD13A3.A2005213.h24v03.006.2015155233824.hdf,20504245
1763012187,/archive/allData/6/MOD13A3/2005/213/MOD13A3.A2005213.h26v04.006.2015155233826.hdf,21232797
1763013260,/archive/allData/6/MOD13A3/2005/213/MOD13A3.A2005213.h28v05.006.2015155233830.hdf,7484553
1763013719,/archive/allData/6/MOD13A3/2005/213/MOD13A3.A2005213.h24v04.006.2015155233828.hdf,21583609
1763015288,/archive/allData/6/MOD13A3/2005/213/MOD13A3.A2005213.h26v05.006.2015155233828.hdf,22316451
1763022480,/archive/allData/6/MOD13A3/2005/213/MOD13A3.A2005213.h23v03.006.2015155233819.hdf,20561608
1763046012,/archive/allData/6/MOD13A3/2005/213/MOD13A3.A2005213.h25v03.006.2015155233834.hdf,16490122
1763046174,/archive/allData/6/MOD13A3/2005/213/MOD13A3.A2005213.h25v05.006.2015155233825.hdf,22382938
1763058954,/archive/allData/6/MOD13A3/2005/213/MOD13A3.A2005213.h27v05.006.2015155233832.hdf,17630802
1763059392,/archive/allData/6/MOD13A3/2005/213/MOD13A3.A2005213.h27v04.006.2015155233828.hdf,12971556
1763059618,/archive/allData/6/MOD13A3/2005/213/MOD13A3.A2005213.h25v04.006.2015155233824.hdf,20804292
1763059776,/archive/allData/6/MOD13A3/2005/213/MOD13A3.A2005213.h26v03.006.2015155233827.hdf,9788779
1763075140,/archive/allData/6/MOD13A3/2005/213/MOD13A3.A2005213.h22v03.006.2015155233816.hdf,20821379
1766685741,/archive/allData/6/MOD13A3/2005/244/MOD13A3.A2005244.h25v05.006.2015155234002.hdf,22182501
1766687557,/archive/allData/6/MOD13A3/2005/244/MOD13A3.A2005244.h22v03.006.2015155233943.hdf,20321463
1766688527,/archive/allData/6/MOD13A3/2005/244/MOD13A3.A2005244.h26v04.006.2015155233952.hdf,21423542
1766690082,/archive/allData/6/MOD13A3/2005/244/MOD13A3.A2005244.h27v05.006.2015155233959.hdf,17485197
1766713675,/archive/allData/6/MOD13A3/2005/244/MOD13A3.A2005244.h25v04.006.2015155233950.hdf,20797443
1766713885,/archive/allData/6/MOD13A3/2005/244/MOD13A3.A2005244.h24v04.006.2015155233958.hdf,21685268
1766714896,/archive/allData/6/MOD13A3/2005/244/MOD13A3.A2005244.h25v03.006.2015155233947.hdf,16897411
1766715109,/archive/allData/6/MOD13A3/2005/244/MOD13A3.A2005244.h23v03.006.2015155234004.hdf,20628804
1766715110,/archive/allData/6/MOD13A3/2005/244/MOD13A3.A2005244.h24v03.006.2015155233952.hdf,20905622
1766715266,/archive/allData/6/MOD13A3/2005/244/MOD13A3.A2005244.h28v05.006.2015155233954.hdf,7397615
1766718086,/archive/allData/6/MOD13A3/2005/244/MOD13A3.A2005244.h26v03.006.2015155233954.hdf,9875970
1766720646,/archive/allData/6/MOD13A3/2005/244/MOD13A3.A2005244.h27v04.006.2015155234005.hdf,12953939
1766724058,/archive/allData/6/MOD13A3/2005/244/MOD13A3.A2005244.h26v05.006.2015155233955.hdf,22010586
1768907491,/archive/allData/6/MOD13A3/2005/274/MOD13A3.A2005274.h24v03.006.2015155234056.hdf,21798197
1768907704,/archive/allData/6/MOD13A3/2005/274/MOD13A3.A2005274.h24v04.006.2015155234101.hdf,21386363
1768908312,/archive/allData/6/MOD13A3/2005/274/MOD13A3.A2005274.h23v03.006.2015155234101.hdf,21656978
1768914303,/archive/allData/6/MOD13A3/2005/274/MOD13A3.A2005274.h25v04.006.2015155234100.hdf,20308179
1768914304,/archive/allData/6/MOD13A3/2005/274/MOD13A3.A2005274.h25v05.006.2015155234111.hdf,22107215
1768914308,/archive/allData/6/MOD13A3/2005/274/MOD13A3.A2005274.h26v03.006.2015155234107.hdf,10054649
1768914309,/archive/allData/6/MOD13A3/2005/274/MOD13A3.A2005274.h26v04.006.2015155234104.hdf,20574626
1768914310,/archive/allData/6/MOD13A3/2005/274/MOD13A3.A2005274.h26v05.006.2015155234102.hdf,21662185
1768914312,/archive/allData/6/MOD13A3/2005/274/MOD13A3.A2005274.h28v05.006.2015155234112.hdf,7316531
1768914495,/archive/allData/6/MOD13A3/2005/274/MOD13A3.A2005274.h25v03.006.2015155234057.hdf,17050654
1768914497,/archive/allData/6/MOD13A3/2005/274/MOD13A3.A2005274.h27v04.006.2015155234112.hdf,12942233
1768914498,/archive/allData/6/MOD13A3/2005/274/MOD13A3.A2005274.h27v05.006.2015155234111.hdf,17249791
1768914682,/archive/allData/6/MOD13A3/2005/274/MOD13A3.A2005274.h22v03.006.2015155234053.hdf,20231272
1771466120,/archive/allData/6/MOD13A3/2005/305/MOD13A3.A2005305.h28v05.006.2015155234206.hdf,7194985
1771466296,/archive/allData/6/MOD13A3/2005/305/MOD13A3.A2005305.h22v03.006.2015155234201.hdf,22082119
1771466304,/archive/allData/6/MOD13A3/2005/305/MOD13A3.A2005305.h25v04.006.2015155234342.hdf,20389569
1771466306,/archive/allData/6/MOD13A3/2005/305/MOD13A3.A2005305.h26v03.006.2015155234319.hdf,10824199
1771466307,/archive/allData/6/MOD13A3/2005/305/MOD13A3.A2005305.h26v05.006.2015155234336.hdf,22184996
1771466310,/archive/allData/6/MOD13A3/2005/305/MOD13A3.A2005305.h27v04.006.2015155234203.hdf,12980172
